0,1880,77
1,3652,194
2,3723,327
3,5962,949
4,8033,1963
5,8033,3079
6,8226,4275
7,8226,4979
8,8226,5993
9,8226,6728
10,8228,7000
11,8228,7439
12,8228,7377
13,8309,7448
14,8309,7314
15,8379,7342
16,8379,7279
17,8379,7539
18,8379,7427
19,8379,7283
20,8379,7265
21,8379,7240
22,8391,7519
23,8391,7543
24,8391,7523
25,8391,7457
26,8391,7163
27,8391,7180
28,8462,7354
29,8462,7361
30,8462,7646
31,8560,7282
32,8560,7428
33,8560,7443
34,8560,7210
35,8560,7497
36,8560,7502
37,8654,7684
38,8654,7943
39,8654,7774
40,8727,7790
41,8727,7676
42,8731,7788
43,8731,8177
44,8731,7932
45,8731,7946
46,8731,7766
47,8749,7891
48,8749,7465
49,8759,8004
50,8759,7604
51,8806,7715
52,8891,7717
53,8891,7718
54,8891,7832
55,8891,7599
56,8891,7849
57,8891,7377
58,8891,7699
59,8891,7882
60,8891,7968
61,8891,8083
62,8891,7695
63,8891,7612
64,8891,7997
65,8891,7823
66,8891,7515
67,8891,7853
68,8891,7584
69,8891,7613
70,8894,8041
71,8926,7712
72,8926,7901
73,8926,7761
74,8926,7799
75,8926,7623
76,8926,8011
77,8926,7964
78,8926,7321
79,8926,7532
80,8926,7798
81,8926,7879
82,8926,7697
83,8926,7663
84,8926,7495
85,8939,7857
86,8939,8017
87,8939,7634
88,8939,7782
89,8939,7939
90,8939,7910
91,8939,7579
92,8939,7713
93,8939,7946
94,8939,7857
95,8939,7770
96,8939,7923
97,8939,7857
98,8939,8276
99,8939,7732
